"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"93111142859","Centre Educatiu Jesús Maria","#","Av","Meridiana","392","392","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.431297","2.183592","431788.091","4586958.535","431880.035","4587159.515","933453780","Fax","","","","","","","",
"93111143617","Parvulari Jesús María *Sants","#","C","Tamarit","80","80","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374269","2.15532","429364.144","4580650.035","429456.067","4580850.956","934240230","#","","","","","","","",
"93111145422","Escola La Pau","#","C","Extremadura","15","15","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.424179","2.209548","433949.538","4586148.144","434041.502","4586349.118","933136239","#","","","","","","","",
"93111150714","Llar d'Infants La Pau","#","G.V.","Corts Catalanes","262","262","14","la Font de la Guatlla","03","Sants-Montjuïc","08004","019","BARCELONA","41.370651","2.143732","428391.111","4580257.781","428483.025","4580458.698","933254850","#","","","","","","","",
"93112100741","Llar d'Infants Santa Elena II","#","Av","Madrid","144","144","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.379809","2.130228","427272.012","4581285.81","427363.916","4581486.737","933394851","#","","","","","","","",
"93113085934","Escola Bressol Municipal Can Bruixa","#","C","Vallespir","196","196","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.384913","2.133541","427554.663","4581849.633","427646.569","4582050.565","934914817","#","","","","","","","",
"93113090355","Llar d'Infants Bambi Roig","#","C","Tamarit","191","191","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.380108","2.162713","429988.689","4581292.238","430080.618","4581493.165","934235503","#","","","","","","","",
"93113103737","Llar d'Infants Les Corts","#","Trav","Corts","223","223","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.384098","2.130408","427291.812","4581761.758","427383.716","4581962.689","933303449","#","","","","","","","",
"93113145648","Escola Bressol Municipal Canigó","#","C","Àngels","7","7","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382627","2.1678","430416.722","4581567.841","430508.654","4581768.771","934417512","#","","","","","","","",
"93118151930","Escola Pau Casals-Gràcia","#","C","Providència","134","142","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.40932","2.161806","429944.229","4584536.027","430036.156","4584736.984","932856331","Fax","","","","","","","",
"93118151930","Escola Pau Casals-Gràcia","#","C","Providència","134","142","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.40932","2.161806","429944.229","4584536.027","430036.156","4584736.984","932195362","#","","","","","","","",
"93120111043","Llar d'Infants L'Estel","#","C","Marina","334","334","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.406697","2.171801","430776.809","4584236.798","430868.744","4584437.753","933478666","#","","","","","","","",
"93123115948","Escola L'Arc de Sant Martí","#","C","Almacelles","1","11","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.422783","2.199771","433131.08","4586000.708","433223.036","4586201.68","933141776","#","","","","","","","",
"93124111140","Llar d'Infants Maria Reina","#","C","Llull","10","14","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.391621","2.189517","432241.936","4582549.02","432333.885","4582749.96","932211982","#","","","","","","","",
"93125094734","Llar d'Infants Joan XXIII","#","Pl","Ignasi Juliol","3","3","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.421037","2.196747","432876.636","4585809.22","432968.59","4586010.19","934980086","Fax","","","","","","","",
"93125094734","Llar d'Infants Joan XXIII","#","Pl","Ignasi Juliol","3","3","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.421037","2.196747","432876.636","4585809.22","432968.59","4586010.19","934980086","#","","","","","","","",
"93125101404","Escola Pompeu Fabra","#","C","Olesa","19","19","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.421769","2.183395","431761.651","4585900.893","431853.595","4586101.864","933407697","#","","","","","","","",
"93125101404","Escola Pompeu Fabra","#","C","Olesa","19","19","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.421769","2.183395","431761.651","4585900.893","431853.595","4586101.864","934086616","Fax","","","","","","","",
"93125104806","Escola Bressol Municipal El Tren","#","C","Palafrugell","4","4","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450637","2.193067","432599.756","4589098.181","432691.706","4589299.181","936764257","#","","","","","","","",
"93125114445","Llar d'Infants Donald *Rambla Poblenou","#","Rbla","Poblenou","54","54","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.400323","2.202481","433334.655","4583505.088","433426.614","4583706.037","933098439","#","","","","","","","",
"93125132105","Llar d'Infants Cap i Cua","#","Ptge","Còrsega","9","9","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410326","2.178896","431373.659","4584634.008","431465.599","4584834.967","934557141","#","","","","","","","",
"93130093917","Escola Bressol Municipal El Roure","#","C","Comte d'Urgell","145","145","09","la Nova Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.386895","2.152058","429105.056","4582054.358","429196.976","4582255.292","934531731","#","","","","","","","",
"93134110610","Escola Ferrer i Guàrdia","#","C","Pedraforca","5","5","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.461421","2.174816","431086.711","4590309.795","431178.647","4590510.806","933507486","#","","","","","","","",
"93137091501","Centre Educatiu Sagrado Corazón *Ribes","#","C","Ribes","65","65","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399702","2.183877","431778.848","4583450.597","431870.792","4583651.545","932312606","#","","","","","","","",
"93350160227","Llar d'Infants - Parvulari Mafalda","#","Rbla","Poblenou","157","159","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406985","2.192726","432526.076","4584252.307","432618.027","4584453.263","934852447","#","","","","","","","",
"94020141549","Escola Octavio Paz","#","C","Mallorca","657","657","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.414419","2.189284","432246.088","4585080.267","432338.036","4585281.23","933490295","Fax","","","","","","","",
"94020141549","Escola Octavio Paz","#","C","Mallorca","657","657","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.414419","2.189284","432246.088","4585080.267","432338.036","4585281.23","933490295","#","","","","","","","",
"94047133204","Llar d'Infants Petits","#","C","València","335","335","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397335","2.169278","430555.945","4583199.457","430647.878","4583400.402","932581567","#","","","","","","","",
"94047133204","Llar d'Infants Petits","#","C","València","335","335","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397335","2.169278","430555.945","4583199.457","430647.878","4583400.402","930025513","#","","","","","","","",
"94292171325","Escola Auró","#","C","Mallorca","106","106","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.385842","2.152473","429138.655","4581937.171","429230.576","4582138.104","934530741","#","","","","","","","",
"94292171325","Escola Auró","#","C","Mallorca","106","106","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.385842","2.152473","429138.655","4581937.171","429230.576","4582138.104","933238171","Fax","","","","","","","",
"95172130413","Centre Educatiu Joan Roca Guipúzcoa","#","Rbla","Guipúscoa","19","19","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414107","2.193726","432617.047","4585042.122","432708.999","4585243.085","933072066","#","","","","","","","",
"95172130413","Centre Educatiu Joan Roca Guipúzcoa","#","Rbla","Guipúscoa","19","19","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414107","2.193726","432617.047","4585042.122","432708.999","4585243.085","933071136","Fax","","","","","","","",
"95251100220","Llar d'Infants Casa Sagrada Família","#","C","Sagrada Família","15","17","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.421024","2.094382","424322.454","4585892.079","424414.329","4586093.047","932047803","#","","","","","","","",
"95251100220","Llar d'Infants Casa Sagrada Família","#","C","Sagrada Família","15","17","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.421024","2.094382","424322.454","4585892.079","424414.329","4586093.047","932047803","Fax","","","","","","","",
"95255082930","Llar d'Infants Marquès Calimero","#","C","Marquès de Foronda","35","35","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.425611","2.158806","429711.054","4586347.13","429802.979","4586548.104","934207133","#","","","","","","","",
"95255085053","Llar d'Infants L'Airet *Oblit","#","C","Oblit","52","52","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.419346","2.177582","431273.332","4585636.467","431365.271","4585837.435","934350377","#","","","","","","","",
"95255091350","Llar d'Infants El Petit Príncep Blau","#","Av","Frederic Rahola","46","46","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.425032","2.16784","430465.29","4586275.476","430557.222","4586476.45","934291630","#","","","","","","","",
"95255113917","Centre Educatiu Grey","#","Pg","Valldaura","208","208","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438479","2.172208","430844.547","4587764.871","430936.482","4587965.859","933504040","#","","","","","","","",
"95255144150","Parvulari  El Llimoner I","#","C","Independència","329","329","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.409826","2.180579","431513.79","4584577.158","431605.732","4584778.116","934569844","#","","","","","","","",
"95257114025","Escola Tabor","#","C","Cartagena","231","231","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40729","2.179329","431406.61","4584296.691","431498.551","4584497.647","934351010","#","","","","","","","",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933396277","#","","","","","","","",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933396277","#","","","","","","","",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933394506","#","(edifici Vallespir)","","","","","","",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933394506","#","(edifici Vallespir)","","","","","","",
"96073135650","Escola Vila Olímpica","#","C","Carmen Amaya","2","2","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.395054","2.203674","433428.976","4582919.277","433520.936","4583120.22","932254998","#","","","","","","","",
"96073135650","Escola Vila Olímpica","#","C","Carmen Amaya","2","2","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.395054","2.203674","433428.976","4582919.277","433520.936","4583120.22","932250833","Fax","","","","","","","",
"96156141434","Escola Pere Vila","#","Pg","Lluís Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933099417","Fax","","","","","","","",
"96156141434","Escola Pere Vila","#","Pg","Lluís Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933099417","#","","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","C","Mare de Déu de la Salut","17","29","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","#","Edifici Secundària","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","#","Edifici Primària","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","C","Mare de Déu de la Salut","17","29","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932130181","#","Edifici Infantil","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932130181","#","Edifici Infantil","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","C","Mare de Déu de la Salut","17","29","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","#","Edifici Primària","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","#","Edifici Secundària","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","#","Edifici Primària","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","#","Edifici Secundària","","","","","","",
"96283201450","Centre Educatiu Jesuïtes Gràcia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932130181","#","Edifici Infantil","","","","","","",
"96313121616","Escola Pau Romeva","#","C","Pisuerga","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376281","2.113491","425868.457","4580908.262","425960.348","4581109.185","934406790","#","","","","","","","",
"96313121616","Escola Pau Romeva","#","C","Pisuerga","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376281","2.113491","425868.457","4580908.262","425960.348","4581109.185","934470091","Fax","","","","","","","",
"97339100213","Centre Educatiu Jesuïtes Sarrià  Sant Ignasi","#","C","Carrasco i Formiguera","32","32","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.402962","2.121519","426569.801","4583863.574","426661.697","4584064.524","936023000","#","","","","","","","",
"98020180502","Centre Educatiu Magòria","#","C","Sant Germà","18","18","14","la Font de la Guatlla","03","Sants-Montjuïc","08004","019","BARCELONA","41.371722","2.1466","428632.155","4580374.395","428724.071","4580575.313","934236574","#","","","","","","","",
"98020180502","Centre Educatiu Magòria","#","C","Santa Dorotea","5","5","14","la Font de la Guatlla","03","Sants-Montjuïc","08004","019","BARCELONA","41.371554","2.14573","428559.232","4580356.487","428651.148","4580557.405","934236574","#","","","","","","","",
"98033162921","Escola d'Educació Infantil Grimm","#","C","Sant Quintí","19","19","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.412418","2.179339","431412.894","4584865.973","431504.835","4585066.934","934366162","#","","","","","","","",
"98033173750","Llar d'Infants Copérnico","#","Ptge","Antoni Gassol","9","9","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.412942","2.195845","432792.901","4584911.206","432884.854","4585112.168","933087804","#","","","","","","","",
"98078095826","Centre Educatiu Grèvol","#","C","Provençals","9","9","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.405128","2.211535","434096.335","4584031.656","434188.301","4584232.61","933031103","#","","","","","","","",
"98078095826","Centre Educatiu Grèvol","#","C","Provençals","9","9","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.405128","2.211535","434096.335","4584031.656","434188.301","4584232.61","933031153","Fax","","","","","","","",
"98173111439","Escola Tres Pins","#","C","Tres Pins","28","28","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.367015","2.159924","429741.32","4579840.929","429833.247","4580041.843","934237507","Fax","","","","","","","",
"98173111439","Escola Tres Pins","#","C","Tres Pins","28","28","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.367015","2.159924","429741.32","4579840.929","429833.247","4580041.843","934239210","#","","","","","","","",
"98288133020","Centre Educatiu Sagrat Cor-Sarrià","#","C","Sagrat Cor","25","25","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.400637","2.119076","426363.032","4583607.466","426454.927","4583808.414","932030200","#","","","","","","","",
"98288133020","Centre Educatiu Sagrat Cor-Sarrià","#","C","Sagrat Cor","25","25","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.400637","2.119076","426363.032","4583607.466","426454.927","4583808.414","932802049","Fax","","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Lluís Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932118954","#","","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Lluís Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","934183729","Fax","","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Pere II de Montcada","2","8","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","934183729","Fax","","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Lluís Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932033575","Fax","(edifici Pere II de Montcada)","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Pere II de Montcada","2","8","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932033575","Fax","(edifici Pere II de Montcada)","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Lluís Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932031280","#","(edifici Pere II de Montcada)","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Pere II de Montcada","2","8","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932118954","#","","","","","","","",
"98292103841","Centre Educatiu Frederic Mistral-Tècnic Eulàlia","#","C","Pere II de Montcada","2","8","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932031280","#","(edifici Pere II de Montcada)","","","","","","",
"98301174420","Escola Bressol Municipal Pla de Fornells","#","C","Nou Barris","12","12","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.448184","2.178606","431389.267","4588837.27","431481.206","4589038.268","933598350","#","","","","","","","",
"98306084337","Llar d'Infants El Tricicle","#","C","Jocs Florals","128","136","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.371649","2.135924","427739.236","4580375.131","427831.144","4580576.049","934312785","#","","","","","","","",
"98306084337","Llar d'Infants El Tricicle","#","C","Jocs Florals","128","136","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.371649","2.135924","427739.236","4580375.131","427831.144","4580576.049","934217556","#","","","","","","","",
"98306085127","Llar d'Infants Niu de les Corts II","#","C","Taquígraf Garriga","80","88","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.387914","2.135715","427739.814","4582181.015","427831.722","4582381.95","934195278","#","","","","","","","",
"98306085127","Llar d'Infants Niu de les Corts II","#","C","Taquígraf Garriga","80","88","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.387914","2.135715","427739.814","4582181.015","427831.722","4582381.95","934391725","#","","","","","","","",
"98306090017","Llar d'Infants Blauet","#","Pl","Sant Vicenç de Sarrià","7","7","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.397467","2.124","426771.008","4583251.362","426862.906","4583452.307","932805180","#","","","","","","","",
"98306090524","Llar d'Infants Barbabum","#","C","Ramón y Cajal","132","132","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.404793","2.162285","429979.335","4584033.017","430071.263","4584233.97","932198462","#","","","","","","","",
"98307095126","Parvulari Cami","#","C","Ramon Albó","59","59","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08027","019","BARCELONA","41.426941","2.177078","431239.179","4586480.047","431331.118","4586681.023","933117451","#","","","","","","","",
"98307102722","Centre Educatiu Santa Clara","#","C","Pomaret","17","19","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403802","2.124459","426816.525","4583954.311","426908.424","4584155.262","934173677","#","(edifici Margenat)","","","","","","",
"98307102722","Centre Educatiu Santa Clara","#","C","Pomaret","17","19","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403802","2.124459","426816.525","4583954.311","426908.424","4584155.262","932123593","#","","","","","","","",
"98307102722","Centre Educatiu Santa Clara","#","C","Margenat","64","64","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.404189","2.124753","426841.551","4583996.99","426933.45","4584197.942","934173677","#","(edifici Margenat)","","","","","","",
"98307102722","Centre Educatiu Santa Clara","#","C","Margenat","64","64","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.404189","2.124753","426841.551","4583996.99","426933.45","4584197.942","932123593","#","","","","","","","",
"99014101510","Escola de Bosc de Montjuïc","#","Av","Miramar","11","11","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369209","2.161062","429838.89","4580083.625","429930.818","4580284.541","934414224","#","","","","","","","",
"99014101510","Escola de Bosc de Montjuïc","#","Av","Miramar","11","11","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369209","2.161062","429838.89","4580083.625","429930.818","4580284.541","934414233","Fax","","","","","","","",
"99125131541","Escola La Sedeta","#","C","Indústria","67","67","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405047","2.168213","430475.112","4584056.528","430567.044","4584257.481","932072443","#","","","","","","","",
"99161131845","Llar d'Infants Barrufet Blau","#","C","Còrsega","666","666","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.411553","2.179475","431423.308","4584769.795","431515.249","4584970.755","933470181","#","","","","","","","",
"99349094504","Institut Escola Costa i Llobera","#","C","Capella de Can Caralleu","3","3","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401964","2.108939","425517.12","4583763.538","425609.007","4583964.487","932047551","#","","","","","","","",
"99400013676","Escola Torrent de Can Carabassa","#","C","Llobregós","17","23","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.42721","2.162917","430056.225","4586521.22","430148.153","4586722.196","934074160","#","","","","","","","",
"99400013676","Escola Torrent de Can Carabassa","#","C","Llobregós","17","23","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.42721","2.162917","430056.225","4586521.22","430148.153","4586722.196","934074014","Fax","","","","","","","",
"99400018801","Escola Bressol Municipal Valldaura","#","Pg","Valldaura","18","18","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.437192","2.156228","429508.104","4587634.927","429600.026","4587835.913","934270828","#","","","","","","","",
"99400021641","Escola Bressol Municipal El Parc de la Pegaso","#","C","Portugal","60","60","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.42674","2.18878","432216.808","4586448.551","432308.756","4586649.527","933519747","#","","","","","","","",
"99400024812","Escola Bressol Municipal Gràcia","#","C","Maignon","2","2","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.408224","2.14994","428951.254","4584424.067","429043.172","4584625.023","932171833","#","","","","","","","",
"99400024814","Escola Bressol Municipal El Tren de Fort Pienc","#","Pl","Fort Pienc","5","5","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395492","2.182291","431641.843","4582984.51","431733.786","4583185.454","932451131","#","","","","","","","",
"99400038097","Escola Fort Pienc","#","C","Alí Bei","75","75","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395187","2.182503","431659.268","4582950.528","431751.212","4583151.471","932462999","#","","","","","","","",
"99400038099","Escola L'Arenal de Llevant","#","C","Bac de Roda","33","33","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.402963","2.209261","433904.071","4583792.951","433996.035","4583993.903","933071337","#","","","","","","","",
"99400038099","Escola L'Arenal de Llevant","#","C","Bac de Roda","33","33","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.402963","2.209261","433904.071","4583792.951","433996.035","4583993.903","933078527","Fax","","","","","","","",
"99400038124","Llar d'Infants Rialla","#","C","Mata","4","8","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373405","2.170902","430666.287","4580541.506","430758.222","4580742.427","934417023","#","","","","","","","",
"99400052300","Llar d'Infants Cuc","#","C","Sagunt","113","113","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.373511","2.136195","427763.975","4580581.58","427855.883","4580782.5","934228305","#","","","","","","","",
"99400053838","Llar d'Infants Sonnyec","#","C","Santa Joana d'Arc","37","37","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.428683","2.158426","429682.567","4586688.442","429774.491","4586889.419","934201958","#","","","","","","","",
"99400061931","Centre Educatiu Inglés","#","C","Montornès","37","39","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.418672","2.142987","428381.539","4585589.712","428473.452","4585790.679","932138864","#","","","","","","","",
"99400062788","Llar d'Infants El Tren Groc","#","C","Teresa de Cofrents","15","15","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442829","2.176414","431200.542","4588244.505","431292.48","4588445.497","933594378","#","","","","","","","",
"99400063407","Centre Educatiu Lloret","#","C","Sants","99","99","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.375324","2.135689","427723.686","4580783.286","427815.594","4580984.208","933329943","#","","","","","","","",
"99400063407","Centre Educatiu Lloret","#","C","Sants","99","99","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.375324","2.135689","427723.686","4580783.286","427815.594","4580984.208","933329943","Fax","","","","","","","",
